qid	q_1	q_2	label
44758	家暴离婚申请人身安全保护令合法	离婚后人身安全保护令还法律效力	0
44758	家暴离婚申请人身安全保护令合法	离婚后人身安全保护令还法律效力	1
44764	征信查出犯罪记录	刚查下利信拉征信黑名单我会坐牢	0
44839	我国颁布教育法律法规	我国颁布教育法律法规	1
44839	我国颁布教育法律法规	我国颁布教育法律法规	0
44858	我国教育方针	我国教育方针	1
44858	我国教育方针	我国教育方针	0
44884	我国专利哪几种类型	我国专利种类	1
44884	我国专利哪几种类型	我国专利种类	0
44944	婚前签订忠诚协议约定违约金	我国法律应不赋予夫妻忠实效力	0
44944	婚前签订忠诚协议约定违约金	我国法律应不赋予夫妻忠实效力	1
45041	刑事证据开示法律制度价值功能	我国建立证据开示制度必要性	0
45098	认缴资本认购资本区别	我国分期缴纳出资	0
45120	打印遗嘱作用继承遗产	电脑打印自书遗嘱法律效力	0
45120	打印遗嘱作用继承遗产	电脑打印自书遗嘱法律效力	1
45157	乘坐公交车时司机急刹车受伤公交公司赔偿	公交车急刹车乘客受伤公交司机赔偿	0
45157	乘坐公交车时司机急刹车受伤公交公司赔偿	公交车急刹车乘客受伤公交司机赔偿	1
45162	刑法适用范围包括哪几内容	我国刑法效力作	0
45177	我国刑罚种类	我国刑法刑罚方法一共几种	1
45177	我国刑罚种类	我国刑法刑罚方法一共几种	0
45182	我国刑法地域	我国刑法地域	1
45182	我国刑法地域	我国刑法地域	0
45185	脱逃罪劫夺押解人员罪处罚	我国刑法逃避侦查审判 解释 监狱逃跑解释	0
45185	脱逃罪劫夺押解人员罪处罚	我国刑法逃避侦查审判 解释 监狱逃跑解释	1
45213	我国知识产权保护途径	我国保护知识产权工作做	0
45213	我国知识产权保护途径	我国保护知识产权工作做	1
45251	购买小产权商铺骗报警立案	几年前骗买小产权房子想退款	0
45284	私下做婚前财产公证	法院办理婚前财产公证	0
45284	私下做婚前财产公证	法院办理婚前财产公证	1
45297	提前终止租房合同二房东不退押金租金	解除租赁合同时租赁押金不退	1
45297	提前终止租房合同二房东不退押金租金	解除租赁合同时租赁押金不退	0
45300	办理遗产公证提交材料才	办理遗产公证材料	0
45331	再婚人孩子再婚生育子女夫妻俩赡养责任	男女双方均子女再婚子女后夫妻俩赡养责任	1
45331	再婚人孩子再婚生育子女夫妻俩赡养责任	男女双方均子女再婚子女后夫妻俩赡养责任	0
45332	借款人不还钱担保人	债务人还没还钱担保人拒绝履行担保	0
45332	借款人不还钱担保人	债务人还没还钱担保人拒绝履行担保	1
45341	仲裁部门去解决劳动纠纷	劳动仲裁生效时间	0
45341	仲裁部门去解决劳动纠纷	劳动仲裁生效时间	1
45369	江苏户口外地领结婚证	老公外地户口本地户口本地领取结婚证	0
45369	江苏户口外地领结婚证	老公外地户口本地户口本地领取结婚证	1
45388	我用别人户口办身份证结婚证	老婆别人身份证结婚办理离婚	0
45439	买翻新手机三倍赔偿	买苹果手机买二手翻新赔偿三倍	1
45439	买翻新手机三倍赔偿	买苹果手机买二手翻新赔偿三倍	0
45461	注册工程师企业提供技术服务承担责任	公司中标一个技术服务项目分包	0
45491	羁押犯罪嫌疑人申请法律援助特别程序	朋友关进看守所我能申请法律援助	0
45491	羁押犯罪嫌疑人申请法律援助特别程序	朋友关进看守所我能申请法律援助	1
45502	钱包别人捡后不还给	朋友钱包丢别人捡没还	1
45502	钱包别人捡后不还给	朋友钱包丢别人捡没还	0
45505	犯罪集团首要分子取保候审	朋友犯罪判缓	0
45505	犯罪集团首要分子取保候审	朋友犯罪判缓	1
45512	诈骗罪治安处罚	朋友诈骗罪公安会惩罚	0
45512	诈骗罪治安处罚	朋友诈骗罪公安会惩罚	1
45554	公司口头说病假假证据权利开除	请病假半年单位开除我会补偿	0
45576	签了实习协议后违约承担约定违约金	实习期满后还没签劳动合同不用付违约金	0
45576	签了实习协议后违约承担约定违约金	实习期满后还没签劳动合同不用付违约金	1
45589	婚前隐瞒乙肝病情婚姻无效	隐瞒乙肝病情结婚法律上无效婚姻	1
45589	婚前隐瞒乙肝病情婚姻无效	隐瞒乙肝病情结婚法律上无效婚姻	0
45607	借款交付前保证人任意解除保证合同	合同行使任意解除权	1
45607	借款交付前保证人任意解除保证合同	合同行使任意解除权	0
45622	房子卖过户不卖	卖方房子未过户 毁约	0
45701	公司没申请工伤认定治疗期间还发工资	处于工伤治疗期间公司不肯给钱治疗	0
45701	公司没申请工伤认定治疗期间还发工资	处于工伤治疗期间公司不肯给钱治疗	1
45805	想请病假公司说开除	公司请病假公司不批公司违法	0
45805	想请病假公司说开除	公司请病假公司不批公司违法	1
45896	出借人按时钱借款人超时	出借人时间钱借款人情况违约	0
45896	出借人按时钱借款人超时	出借人时间钱借款人情况违约	1
45927	打官司 证据 才赢	证据律师网找律师帮打官司赢	0
45932	网络诈骗	网络诈骗	1
45932	网络诈骗	网络诈骗	0
45935	58同城上买东西骗	58同城上买东西骗去报案	0
45935	58同城上买东西骗	58同城上买东西骗去报案	1
45936	装修房时争议装修方承诺实物不符	阿里巴巴上买东西实物描述不符	0
45940	哺乳期公司辞退申请赔偿	哺乳期公司搬迁辞退应赔偿	0
45951	想下房产继承诉讼时效多久	时间里提出继承遗产合适	0
46077	无偿帮工受伤不赔起诉	无偿帮工受伤不赔起诉	1
46077	无偿帮工受伤不赔起诉	无偿帮工受伤不赔起诉	0
46084	朋友无偿代驾发生交通事故	无偿代驾发生交通事故车赔	0
46084	朋友无偿代驾发生交通事故	无偿代驾发生交通事故车赔	1
46178	终身监禁无期徒刑区别	无期徒刑终身监禁坐牢死	1
46178	终身监禁无期徒刑区别	无期徒刑终身监禁坐牢死	0
46188	无人继承无人受遗赠财产	无人继承财产	0
46188	无人继承无人受遗赠财产	无人继承财产	1
46208	无效合同认定	无效合同判定标准有权合同无效	0
46208	无效合同认定	无效合同判定标准有权合同无效	1
46225	认定无效婚姻	无效婚姻认定婚姻无效	0
46229	无效婚姻起诉人人	无效婚姻解除	0
46230	无效婚姻法律后果	无效婚姻法律后果	1
46230	无效婚姻法律后果	无效婚姻法律后果	0
46257	无证驾驶拘留	无证驾驶拘留	1
46257	无证驾驶拘留	无证驾驶拘留	0
46262	无证驾驶处罚	无证驾驶老司机陪同处罚	1
46262	无证驾驶处罚	无证驾驶老司机陪同处罚	0
46272	无证驾驶处罚	无证驾驶会处罚	1
46272	无证驾驶处罚	无证驾驶会处罚	0
46282	摩托车无证驾驶拘留罚款	无证驾驶摩托车会拘留	0
46282	摩托车无证驾驶拘留罚款	无证驾驶摩托车会拘留	1
46306	无证驾驶机动车撞伤人要坐牢	无证驾驶撞伤人要负责任	0
46314	保理合同应收账款收回	无追索权保理账务	0
46328	婆媳关系夫妻感情不离婚理由	婆媳关系恶劣离婚	0
46328	婆媳关系夫妻感情不离婚理由	婆媳关系恶劣离婚	1
46334	五险一金包含	五险一金都包括	1
46334	五险一金包含	五险一金都包括	0
46382	行政诉讼终审不服	行政诉讼终审不服	1
46440	物权法征用补偿	物权法中房屋拆迁	0
46526	物业纠纷解决	物业纠纷案件	1
46526	物业纠纷解决	物业纠纷案件	0
46575	法院办理婚前财产公证	私下做婚前财产公证合法	0
46575	法院办理婚前财产公证	私下做婚前财产公证合法	1
46609	公司加班后回家途中被车撞算工伤	下班后被车撞算工伤	0
46609	公司加班后回家途中被车撞算工伤	下班后被车撞算工伤	1
46721	购房合同显失公平应对	显失公平合同撤销	0
46743	做好审计现场勘察	现场勘察程序	0
46743	做好审计现场勘察	现场勘察程序	1
46816	想变更扶养全具备条件才孩子回来	想要回孩子抚养权能要回来	0
46845	京沪轻易实施二手房限售	限购导致购房合同履行	0
46846	法院办理婚前财产公证	想私下做婚前财产公证	1
46846	法院办理婚前财产公证	想私下做婚前财产公证	0
46895	认定房屋征收程序合法	乡政府有权强行拆除民房	0
46917	无效婚姻包括重婚情况	无效婚姻内再婚属重婚	0
46917	无效婚姻包括重婚情况	无效婚姻内再婚属重婚	1
46920	法院审理案件会当场宣判	香港法院每日宣判案件都公开公布	0
46920	法院审理案件会当场宣判	香港法院每日宣判案件都公开公布	1
46941	父母患有精神病失踪儿女申请婚姻无效	法律子女不干涉父母婚姻	0
46941	父母患有精神病失踪儿女申请婚姻无效	法律子女不干涉父母婚姻	1
47018	宣告失踪条件	法院申请宣告失踪手续	0
47018	宣告失踪条件	法院申请宣告失踪手续	1
47038	企业随意倾倒垃圾导致水源污染	河流倾倒垃圾处罚依据	0
47038	企业随意倾倒垃圾导致水源污染	河流倾倒垃圾处罚依据	1
47072	最高人民法院再审递交材料	最高人民法院申请再审相关材料应提交	0
47082	消防检查出示证件	消防大队店里检查 负责人签字 指印	0
47082	消防检查出示证件	消防大队店里检查 负责人签字 指印	1
47088	消费保管	消费保一个消费保险	0
47088	消费保管	消费保一个消费保险	1
47099	网贷利息高违法	网贷投资人预先扣除利息法院会	0
47099	网贷利息高违法	网贷投资人预先扣除利息法院会	1
47136	拖欠物业费要交滞纳金	物业费按时交会收滞纳金	1
47136	拖欠物业费要交滞纳金	物业费按时交会收滞纳金	0
47192	债务人拒绝还钱担保人拒绝履行担保	债务人还没还钱担保人想拒绝履行担保法律	0
47192	债务人拒绝还钱担保人拒绝履行担保	债务人还没还钱担保人想拒绝履行担保法律	1
47201	销售过期食品处罚	销售过期食品处罚	1
47201	销售过期食品处罚	销售过期食品处罚	0
47259	小产权房法律风险	小产权房法律风险	1
47301	小产权房能办房产证	小产权房能办房产证	1
47301	小产权房能办房产证	小产权房能办房产证	0
47327	开车闯红灯扣分	小车闯红灯扣几分	1
47327	开车闯红灯扣分	小车闯红灯扣几分	0
47343	贷款公司做借款人别人借款	小额贷款公司身外地人贷款	0
47343	贷款公司做借款人别人借款	小额贷款公司身外地人贷款	1
47460	小区业主共有停车位收费价格应是	小区物管收停车费资费标准	0
47460	小区业主共有停车位收费价格应是	小区物管收停车费资费标准	1
47561	无权代理订立合同追认撤销	效力待定合同追认前效力状态无效	0
47561	无权代理订立合同追认撤销	效力待定合同追认前效力状态无效	1
47562	无权代理合同引起纠纷	效力未定合同撤销合同区别	0
47574	协议离婚	协议离婚	1
47574	协议离婚	协议离婚	0
47582	办理离婚登记手续后还离婚损害赔偿	协议离婚后还精神损害赔偿	0
47582	办理离婚登记手续后还离婚损害赔偿	协议离婚后还精神损害赔偿	1
47606	办理婚前财产公证证件	想办理婚前财产公证大概钱	0
47606	办理婚前财产公证证件	想办理婚前财产公证大概钱	1
47610	合伙企业债务承担方式	合伙企业债务只企业承担	0
47651	起诉书写诉状	写起诉状不被告身份证号码写	0
47651	起诉书写诉状	写起诉状不被告身份证号码写	1
47708	祖父母孙子女有探望权	儿子离婚一个老年人想见见孙子都权利	1
47708	祖父母孙子女有探望权	儿子离婚一个老年人想见见孙子都权利	0
47723	新公司出纳	新到一家公司做出纳都做些	0
47723	新公司出纳	新到一家公司做出纳都做些	1
47774	新股发行流程	新股申购才能中签	0
47823	闪婚意味着闪离	新婚姻离婚法对闪婚闪离	0
47829	夫妻签订婚前财产协议公证	婚前财产协议公证	1
47829	夫妻签订婚前财产协议公证	婚前财产协议公证	0
47862	用人单位强迫工人加班	新劳动法辞退员工	0
47895	债务人提出书面异议后督促程序终结	新民诉法中支付令审查形式审查还实质审查	0
47895	债务人提出书面异议后督促程序终结	新民诉法中支付令审查形式审查还实质审查	1
47951	做食品外包装纸箱办理生产许可证	新食品安全法食品相关产品生产监管	0
47971	淘宝卖家承诺赠品没	新消法经营者销售产品时未兑现承若赠品	0
47985	暂予监外执行收监法定情形	新刑事诉讼法条件不予收监	0
47988	刑事案件中犯罪嫌疑人被告人申请法律援助	新刑事诉讼法中特别程序包括	0
47992	证侦查人员证人侦查人员出庭作证	新刑诉法侦查人员出庭作证对此理解执行	0
48007	商标法目的	新修改商标法旧商标法区别	0
48007	商标法目的	新修改商标法旧商标法区别	1
48014	公司入职一年后才缴纳社保	新员工入职后有没有购买社保公积金	0
48094	信托公司经营亏损倒闭会信托财产影响	信托制度中委托人受益人区别	0
48124	信用卡欠款收到律师函	信用卡还未还完收到律师函	1
48124	信用卡欠款收到律师函	信用卡还未还完收到律师函	0
48151	信用卡没还收到律师函	信用卡逾期收到律师函	0
48262	借款担保人履行法律义务	未约定保证方式保证人能免除保证义务	0
48262	借款担保人履行法律义务	未约定保证方式保证人能免除保证义务	1
48278	租期未满房东转租支付劳务费	房东转租租期未满不支付转让费	0
48278	租期未满房东转租支付劳务费	房东转租租期未满不支付转让费	1
48325	间谍罪	刑法中间谍罪罪数形态	1
48325	间谍罪	刑法中间谍罪罪数形态	0
48354	拘留人大代表条件	刑拘市人大代表手续	0
48354	拘留人大代表条件	刑拘市人大代表手续	1
48435	公诉案件立错案	刑事案件多久翻案	0
48435	公诉案件立错案	刑事案件多久翻案	1
48436	刑事案件立案期限	刑事案件年过期	0
48436	刑事案件立案期限	刑事案件年过期	1
48447	少年法庭审理刑事案件包括	刑事案件法庭审判人员应有人员	0
48447	少年法庭审理刑事案件包括	刑事案件法庭审判人员应有人员	1
48477	离婚是因为家暴申请人身安全保护令	家暴离婚执行人身安全保护令	0
48477	离婚是因为家暴申请人身安全保护令	家暴离婚执行人身安全保护令	1
48497	刑事案件立案追诉标准	刑事案件立案标准金额	0
48587	刑事案件立案标准	刑事案件地方立案	1
48587	刑事案件立案标准	刑事案件地方立案	0
48604	刑事开庭证人不出庭作证旁听	刑事案件证人出庭作证证人不出庭作证	0
48607	刑事案件证人有事申请不出庭作证	刑事案件中辩护人申请证人出庭作证	0
48607	刑事案件证人有事申请不出庭作证	刑事案件中辩护人申请证人出庭作证	1
48618	辩护律师检察院举报嫌疑人刑讯逼供检察院调查	刑事案件中刑讯逼供辩护人	0
48618	辩护律师检察院举报嫌疑人刑讯逼供检察院调查	刑事案件中刑讯逼供辩护人	1
48620	法定从轻情节从轻处理	刑事案件中法定从轻减轻情节	0
48620	法定从轻情节从轻处理	刑事案件中法定从轻减轻情节	1
48633	刑事案件中辩护律师诉讼代理人权利	刑事案件中人被害人诉讼代理人	0
48633	刑事案件中辩护律师诉讼代理人权利	刑事案件中人被害人诉讼代理人	1
48664	刑罚分为哪几种	刑事处罚种类	1
48664	刑罚分为哪几种	刑事处罚种类	0
48680	刑事附带民事诉讼提出精神损害赔偿可否支持	刑事附带民事案件精神损害赔偿金	1
48680	刑事附带民事诉讼提出精神损害赔偿可否支持	刑事附带民事案件精神损害赔偿金	0
48705	附带民事诉讼刑事案件民事案件	刑事附带民事诉讼赔偿	0
48705	附带民事诉讼刑事案件民事案件	刑事附带民事诉讼赔偿	1
48779	刑事拘留羁押期限大概多久	刑事拘留最长期限37天是指工作日连续日	0
48786	犯罪分子刑事拘留最少几天会逮捕	刑事拘留天会提交检察院申请批捕	0
48786	犯罪分子刑事拘留最少几天会逮捕	刑事拘留天会提交检察院申请批捕	1
48821	公司拖欠货款不走法律途径追回	不付货款法律途径走	0
48821	公司拖欠货款不走法律途径追回	不付货款法律途径走	1
48823	刑事拘留天最低天	刑事拘留会逮捕那位高手解释一下	0
48837	刑事拘留期间请律师	刑事拘留期间请律师	1
48837	刑事拘留期间请律师	刑事拘留期间请律师	0
48842	丈夫死亡儿媳不赡养父母	丈夫死亡儿媳义务赡养父母	0
48842	丈夫死亡儿媳不赡养父母	丈夫死亡儿媳义务赡养父母	1
48874	逮捕多久判定	刑事拘留一个月后逮捕多长时间出	0
48880	刑事拘留犯罪嫌疑人关押	刑事拘留	0
48902	刑事和解协议写	刑事谅解书及赔偿协议写	0
48902	刑事和解协议写	刑事谅解书及赔偿协议写	1
48947	刑事诉讼被告人诉讼权利	刑事诉讼被告人诉讼权利	1
48961	刑事案件流程	刑事诉讼法庭程序	0
49035	债务人没还钱担保人拒绝履行担保	债务人拒绝还钱担保人拒绝履行担保	0
49035	债务人没还钱担保人拒绝履行担保	债务人拒绝还钱担保人拒绝履行担保	1
49063	刑事公诉案件法律文书	刑事一审法院都法律文书	0
49063	刑事公诉案件法律文书	刑事一审法院都法律文书	1
49162	兄弟姐妹间相互扶养条件	兄弟姐妹间赡养抚养责任义务	0
49162	兄弟姐妹间相互扶养条件	兄弟姐妹间赡养抚养责任义务	1
49167	兄弟姐妹之间有没有抚养义务	兄弟姐妹之间赡养义务	0
49167	兄弟姐妹之间有没有抚养义务	兄弟姐妹之间赡养义务	1
49168	兄弟姐妹间相互扶养条件	兄弟姐妹之间救助义务	0
49168	兄弟姐妹间相互扶养条件	兄弟姐妹之间救助义务	1
49197	虚报年龄领取结婚证法律效力	虚报年龄领取结婚证法律效力	1
49197	虚报年龄领取结婚证法律效力	虚报年龄领取结婚证法律效力	0
49207	虚假广告侵权举报途径维权	虚假广告侵权表现方式	0
49207	虚假广告侵权举报途径维权	虚假广告侵权表现方式	1
49239	保证人保证期间情况承担责任	保证期间保证人还承担责任	1
49239	保证人保证期间情况承担责任	保证期间保证人还承担责任	0
49252	续签劳动合同流程注意事项	续签劳动合同续签劳动合同条件	0
49252	续签劳动合同流程注意事项	续签劳动合同续签劳动合同条件	1
49289	学历公证提交资料	学历公证代办	0
49314	在校生勤工俭学收入缴税	学生勤工俭学缴纳税	0
49314	在校生勤工俭学收入缴税	学生勤工俭学缴纳税	1
49330	学生校内打球受伤学校负责	学生校内打球受伤学校负责	1
49330	学生校内打球受伤学校负责	学生校内打球受伤学校负责	0
49332	学生在校期间应履行义务	学生在校期间应履行义务	1
49334	篮球比赛中意外受伤责任人赔偿	学生学校组织篮球比赛中受伤工伤	0
49353	学校发现有人教唆胁迫引诱未成年人犯罪做	学校哪些方面预防未成年人不良行为	0
49353	学校发现有人教唆胁迫引诱未成年人犯罪做	学校哪些方面预防未成年人不良行为	1
49358	学生参加篮球比赛受伤学校负责	学校组织篮球比赛学生受伤学校有没有责任	1
49358	学生参加篮球比赛受伤学校负责	学校组织篮球比赛学生受伤学校有没有责任	0
49368	寻衅滋事处罚	寻衅滋事方式寻衅滋事罪	0
49368	寻衅滋事处罚	寻衅滋事方式寻衅滋事罪	1
49370	物业管理合同到期终止	物业合同到期后物业公司拒不搬出小区	0
49370	物业管理合同到期终止	物业合同到期后物业公司拒不搬出小区	1
49373	寻衅滋事刑事拘留多久	寻衅滋事刑事拘留天	1
49373	寻衅滋事刑事拘留多久	寻衅滋事刑事拘留天	0
49411	证人 被害人制作笔录	被害人证人办案场所	0
49477	员工违纪解除劳动合同	违纪解除劳动合同赔偿	0
49477	员工违纪解除劳动合同	违纪解除劳动合同赔偿	1
49518	合同借款对方不还钱	方向口头借款不还钱	0
49518	合同借款对方不还钱	方向口头借款不还钱	1
49551	行政许可证快到期想延期应	药品经营许可证已过期现想再办	0
49551	行政许可证快到期想延期应	药品经营许可证已过期现想再办	1
49570	解除劳动合同情况下赔偿双倍	公司赔偿双倍工资程序	0
49578	婚前女方买家电家具离婚后 分财产	离婚女方买东西家电家具带走	0
49587	劳动仲裁提交证据开庭	公司双倍工资证据	0
49587	劳动仲裁提交证据开庭	公司双倍工资证据	1
49623	作出承诺时要约内容修改	要约承诺定义区别	0
49623	作出承诺时要约内容修改	要约承诺定义区别	1
49702	方向口头借款不还钱	借款不还老赖户该	0
49702	方向口头借款不还钱	借款不还老赖户该	1
49732	辞职书面形式	辞职书写	0
49788	收养孤儿	法定领养孤儿条件	1
49788	收养孤儿	法定领养孤儿条件	0
49801	增值税专用发票增值税普通发票区别	纳税人开具3%税率普通发票	0
49824	劳动仲裁请律师费用钱	请律师劳动仲裁钱	1
49824	劳动仲裁请律师费用钱	请律师劳动仲裁钱	0
49853	刑事案件刑事拘留天后转为逮捕	刑事拘留天打架斗殴抓走	0
49853	刑事案件刑事拘留天后转为逮捕	刑事拘留天打架斗殴抓走	1
49857	继承人包括	遗产继承人	1
49857	继承人包括	遗产继承人	0
49877	发现加盟公司商标不合法提出撤销解除加盟协议	加盟后才发现商标不合法提出撤销解除加盟协议	1
49877	发现加盟公司商标不合法提出撤销解除加盟协议	加盟后才发现商标不合法提出撤销解除加盟协议	0
49925	离婚时一方伪造债务证明法院	一方伪造债务离婚时该	0
49925	离婚时一方伪造债务证明法院	一方伪造债务离婚时该	1
50053	货车司机不到运费货扣可属犯罪	公司两年欠运费扣货要运费合法	0
50077	开发商售楼时赠送花园违反法律	一楼带花园房子合法	0
50096	酒后发生交通事故死亡追究酒友责任	喝酒出车祸连带责任	0
50140	民事诉讼法上诉期间	一审判决后上诉时间	0
50140	民事诉讼法上诉期间	一审判决后上诉时间	1
50177	借款合同成立借贷关系	一张借条证明借款关系成立	0
50177	借款合同成立借贷关系	一张借条证明借款关系成立	1
50193	医保商业医疗保险报销	医保商业保险公司都上看病后两个报销	0
50193	医保商业医疗保险报销	医保商业保险公司都上看病后两个报销	1
50229	夫妻债务债务离婚时区分	离婚区分夫妻共同财产债务	0
50229	夫妻债务债务离婚时区分	离婚区分夫妻共同财产债务	1
50234	发生纠纷原因	医疗美容纠纷法律后果	0
50259	理解医疗事故鉴定结论	医疗事故鉴定结论效力鉴定	1
50259	理解医疗事故鉴定结论	医疗事故鉴定结论效力鉴定	0
50316	拟上市医药企业	医药企业财务事项	0
50316	拟上市医药企业	医药企业财务事项	1
50324	医院乱收费其告上法庭医院却人威胁麽办	医院乱收费谁来管	0
50330	医院延误时间耽误治疗导致休克死亡赔偿	医院诊断错误延误病情赔偿	0
50396	父母一同居住子女多分遗产	遗产份额继承母亲子女比例分配	0
50396	父母一同居住子女多分遗产	遗产份额继承母亲子女比例分配	1
50461	遗赠扶养协议还法定继承遗产	遗赠扶养协议扶养人死亡后办理遗产手续	1
50461	遗赠扶养协议还法定继承遗产	遗赠扶养协议扶养人死亡后办理遗产手续	0
50463	遗赠变更撤销	遗赠扶养协议公证撤消	1
50463	遗赠变更撤销	遗赠扶养协议公证撤消	0
50503	对方说出轨赔偿精神损失费	婚内出轨对方赔偿精神损失费	0
50503	对方说出轨赔偿精神损失费	婚内出轨对方赔偿精神损失费	1
50532	男方出轨女方精神损失费	对方出轨我能精神赔偿	0
50532	男方出轨女方精神损失费	对方出轨我能精神赔偿	1
50609	仲裁庭劳动争议案件多长时间内结案	受理劳动人事争议仲裁开庭多长时间	0
50632	合同约定退出加盟不退加盟费退	解除加盟纠纷没学习退回加盟费	0
50632	合同约定退出加盟不退加盟费退	解除加盟纠纷没学习退回加盟费	1
50696	合伙企业退伙人退伙前债务承担责任	企业退伙还要承担合伙期间债务	1
50696	合伙企业退伙人退伙前债务承担责任	企业退伙还要承担合伙期间债务	0
50712	工作期限劳动合同	工作期限劳动合同	1
50712	工作期限劳动合同	工作期限劳动合同	0
50734	近亲结婚无效起诉	近亲结婚起诉婚姻无效	1
50734	近亲结婚无效起诉	近亲结婚起诉婚姻无效	0
50803	不可抗力意外事件承担刑事责任	意外事件死人不用坐牢死5会坐牢	0
50803	不可抗力意外事件承担刑事责任	意外事件死人不用坐牢死5会坐牢	1
50821	认定过失致人死亡罪	操作不当过失致人死亡罪会判刑!	0
50821	认定过失致人死亡罪	操作不当过失致人死亡罪会判刑!	1
50878	过失毁坏公私财物罪算犯罪	过失损坏公私财物承担刑事责任	0
50945	失火导致邻居损失谈不妥赔偿事宜	失火导致邻居损失谈不妥赔偿事宜	1
50945	失火导致邻居损失谈不妥赔偿事宜	失火导致邻居损失谈不妥赔偿事宜	0
50984	条件才拘留人	事情会拘留十天	0
50984	条件才拘留人	事情会拘留十天	1
50993	毒驾发生交通事故保险赔	吸毒注销驾驶证 期间发生交通事故保险	0
50993	毒驾发生交通事故保险赔	吸毒注销驾驶证 期间发生交通事故保险	1
51008	误解签订合同撤销	误解订立合同撤销合同	1
51008	误解签订合同撤销	误解订立合同撤销合同	0
51036	承兑汇票付条件时条件无效汇票无效	银行承兑汇票贴现	0
51098	股份制企业监事会主席职务级别	银行监事会主席监事长权力	0
51111	票据几种	银行票据种类	0
51154	公司法人关系破裂转让股份	隐名股东显名股东认定	0
51205	增值税营业税算	营业税税率	0
51232	公司营业执照丢失	营业执照丢失补办	0
51232	公司营业执照丢失	营业执照丢失补办	1
51298	未成年人打赏主播几万元追回几万元	未成年人打赏网络主播父母追回钱款	0
51298	未成年人打赏主播几万元追回几万元	未成年人打赏网络主播父母追回钱款	1
51304	追索权保理应收账款中坏账承担	应收账款保理业务会计	0
51304	追索权保理应收账款中坏账承担	应收账款保理业务会计	1
51311	丧偶儿媳不照顾公婆	丈夫去世妻子有权继承公婆遗产	0
51311	丧偶儿媳不照顾公婆	丈夫去世妻子有权继承公婆遗产	1
51330	电工高压变压器维修时触电事故责任认定	用电人情况下承担损害赔偿责任	0
51371	用人单位未办理社保应承担失业保险赔偿责任	用人单位不缴纳不足额缴纳社保应承担赔偿责任	0
51371	用人单位未办理社保应承担失业保险赔偿责任	用人单位不缴纳不足额缴纳社保应承担赔偿责任	1
51373	经期安排女工低温作业	用人单位安排女职工工作	1
51373	经期安排女工低温作业	用人单位安排女职工工作	0
51409	用人单位用工公司输出派	用人单位权利义务有何	0
51418	用人单位员工缴纳社保	用人单位员工交社保当月交还本月交上月	0
51418	用人单位员工缴纳社保	用人单位员工交社保当月交还本月交上月	1
51421	发生车祸坐车人受伤驾驶员负责	交通事故乘车人受伤司机责任	1
51421	发生车祸坐车人受伤驾驶员负责	交通事故乘车人受伤司机责任	0
51428	事先约定保证期间担保人不用承担担保责任	未约定保证期间担保人免除担保责任	1
51428	事先约定保证期间担保人不用承担担保责任	未约定保证期间担保人免除担保责任	0
51502	用人单位申请工伤认定时限延长	用人单位未申请工伤认定	0
51516	用人单位劳动者签订劳动合同	用人单位劳动者签订劳动合同	1
51516	用人单位劳动者签订劳动合同	用人单位劳动者签订劳动合同	0
51553	签订合同约定复利计算利息到期不付支付	到期不付合同约定复利计算利息支付	1
51553	签订合同约定复利计算利息到期不付支付	到期不付合同约定复利计算利息支付	0
51594	合伙企业债务承担方式	只企业承担合伙企业债务	1
51594	合伙企业债务承担方式	只企业承担合伙企业债务	0
51600	股票股东优先认股权	优先股享不享有优先认股权	0
51613	不可抗力耽误申请延期	不可抗力工期延期承担违约责任	0
51613	不可抗力耽误申请延期	不可抗力工期延期承担违约责任	1
51681	公司欠货款不	有个公司拖欠货款很久去不	1
51681	公司欠货款不	有个公司拖欠货款很久去不	0
51717	离婚协议书约定违约金	离婚协议书违约金	0
51717	离婚协议书约定违约金	离婚协议书违约金	1
51735	公司章程公证带材料	公证处公证文件	1
51735	公司章程公证带材料	公证处公证文件	0
51778	老板欠工程款不一拖再拖	老板拖欠工程款不	1
51778	老板欠工程款不一拖再拖	老板拖欠工程款不	0
51797	医疗机构内殴打医务人员会处罚	有没有殴打医务人员相关法律法规	0
51797	医疗机构内殴打医务人员会处罚	有没有殴打医务人员相关法律法规	1
51825	情形违反治安管理从重处罚	情形违反治安管理从重处罚	1
51825	情形违反治安管理从重处罚	情形违反治安管理从重处罚	0
51853	私下借钱签借款合同利息	签借款合同利息	1
51853	私下借钱签借款合同利息	签借款合同利息	0
51901	朋友不还款担保人我该	有人欠钱跑担保人还不还	0
51940	证据照片做证据	手机照片可不可以做证据	0
51940	证据照片做证据	手机照片可不可以做证据	1
51942	政府机关跨地区做出行政许可合法	数量行政许可行政机关作出行政许可	0
51942	政府机关跨地区做出行政许可合法	数量行政许可行政机关作出行政许可	1
51963	房产证房子拆迁补偿有证	土地使用证房产证房子拆迁赔付	0
51982	有限责任公司股权转让	有限公司股权转让	0
51982	有限责任公司股权转让	有限公司股权转让	1
51992	航空行李托运丢失赔偿	行李乘车过程丢失承运人赔	0
51992	航空行李托运丢失赔偿	行李乘车过程丢失承运人赔	1
52002	企业改制程序步骤	有限合伙企业变更股东 出具文件	0
52027	有限责任公司股东人数	有限责任公司股东人数	1
52027	有限责任公司股东人数	有限责任公司股东人数	0
52030	有限责任公司人数	有限责任公司股东人	0
